latitude,longitude,line_number,picture,tags
41.8593065,-87.7326662,1129,street_view_1128.jpg,house exterior | pole | power line | road | rural | sky | stop sign | street corner | street scene | street sign | suburb | tree
41.823469,-87.666422,1130,street_view_1129.jpg,bin | building | garage | home | house | house exterior | pole | power line | siding | sky | telegraph pole | tree | wire
41.8292524,-87.6682811,1132,street_view_1131.jpg,alley | bin | curb | driveway | fence | garage | home | house | house exterior | pavement | pole | power line | road | sky | stool | suburb | telegraph pole
41.7531618,-87.7052932,1133,street_view_1132.jpg,alley | shed | bin | driveway | garage | garage door | home | house | house exterior | pavement | pole | power line | road | sky | telegraph pole
41.970969,-87.7533384,1135,street_view_1134.jpg,alley | shed | bin | driveway | garage | garage door | home | house | house exterior | power line | road | sky | telegraph pole | tree
41.780086,-87.7621653,1139,street_view_1138.jpg,building | car | parking lot | house exterior | park | pole | power line | retail | road | sky | telegraph pole
41.7690218,-87.7289636,1140,street_view_1139.jpg,car | curb | house exterior | line | park | road | street scene | suburb | tree
41.9373466,-87.6689691,1144,street_view_1143.jpg,alley | bin | building | driveway | garage | garage door | home | house | house exterior | pole | power line | retail | road | street sign | telegraph pole | wire
41.8177995,-87.6242134,1147,street_view_1146.jpg,alley | bin | building | car | garage | garbage | park | power line | retail | road | sky | street scene | tree
41.9710281,-87.7484068,1148,street_view_1147.jpg,shed | bin | building | fence | garage | garage door | home | house | house exterior | power line
41.7888272,-87.705523,1152,street_view_1151.jpg,basketball hoop | car | curb | home | house | house exterior | park | road | street scene | suburb | tree
41.8746509,-87.7505978,1153,street_view_1152.jpg,apartment | building | car | curb | home | house exterior | minivan | park | street scene | suburb | suv | tree
41.9519264,-87.6868542,1159,street_view_1158.jpg,apartment | bin | building | fence | garage | garage door | home | house | house exterior | power line | yard
41.8458205,-87.6960581,1165,street_view_1164.jpg,building | fence | home | house | house exterior | pole | power line | telegraph pole | tree | yard
41.8105942,-87.7012689,1169,street_view_1168.jpg,shed | building | garage | garage door | home | house | house exterior | power line | siding | tree | white | white house
41.9191169,-87.7722573,1171,street_view_1170.jpg,alley | shed | bin | building | driveway | fence | garage | home | house | house exterior | power line | retail | road | telegraph pole | tree
41.8293166,-87.6513521,1174,street_view_1173.jpg,brick building | building | park | pole | retail | road | street corner | street scene | trailer truck | truck
41.7430655,-87.6022291,1181,street_view_1180.jpg,alley | apartment | bin | building | chimney | curb | driveway | garage | garage door | home | house | house exterior | pavement | power line | road
41.6946673,-87.6882714,1184,street_view_1183.jpg,car | curb | home | house | house exterior | park | tree
41.7274531,-87.5721868,1193,street_view_1192.jpg,car | curb | driveway | garage | hedge | home | house | house exterior | minivan | park | power line | tree | van | white
41.7698787,-87.6526903,1196,street_view_1195.jpg,estate | home | house | house exterior | suburb | tree
41.9345112,-87.7696585,1198,street_view_1197.jpg,alley | bin | curb | driveway | garage | garage door | garbage | home | house | house exterior | pavement | pole | power line | road | street scene | street sign | telegraph pole
41.7398399,-87.6482424,1203,street_view_1202.jpg,building | fence | green | lush | pole | power line | street sign | telegraph pole | tree
41.6959581,-87.6244473,1209,street_view_1208.jpg,apartment | car | home | house exterior | park | road | sky | street scene | suburb
41.6693227,-87.6177944,1216,street_view_1215.jpg,alley | bin | building | cloudy | fence | garage | home | house | house exterior | power line | road | sky | suburb
41.9343623,-87.7022403,1218,street_view_1217.jpg,alley | shed | bin | building | chimney | cloudy | fence | garage | garage door | home | house | house exterior | power line | sky | stool
41.8862415,-87.7325981,1226,street_view_1225.jpg,alley | brick building | building | fence | ivy | pole | power line | retail | sky | street sign | telegraph pole | warehouse
42.0075503,-87.7635401,1239,street_view_1238.jpg,armchair | ceiling | couch | fireplace | furniture | home | living room | mirror | picture frame | pillow | room | sit | stool
41.9151113,-87.7941046,1244,street_view_1243.jpg,attach | shed | building | cloudy | fence | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole | wire
41.741011,-87.6677154,1245,street_view_1244.jpg,curb | intersection | power line | road | rural | sky | stop sign | street corner | street scene | street sign | traffic sign | tree
41.9571946,-87.6765983,1246,street_view_1245.jpg,alley | car | curb | driveway | garage | home | house | house exterior | park | road | street scene | tree
41.7594805,-87.6353745,1265,street_view_1264.jpg,car | curve | road | rural | sky | stop sign | street sign
41.740103,-87.6640486,1267,street_view_1266.jpg,alley | shed | bin | building | car | cloudy | curb | garage | home | house | house exterior | park | pavement | pole | power line | road | sky | telegraph pole | tree
41.6807625,-87.6594101,1268,street_view_1267.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | pole | power line | road | sky
41.9491641,-87.7185623,1270,street_view_1269.jpg,shed | bin | build | building | construction site | debris | fence | garage | home | house | house exterior | power line | sky | tarp
41.846108,-87.713272,1273,street_view_1272.jpg,brick building | building | car | minivan | park | power line | suv | tree
41.7496614,-87.5561503,1276,street_view_1275.jpg,alley | apartment | bin | building | campus | curb | path | lush | pavement | pole | power line | road | stool | tree
41.7852748,-87.7012361,1295,street_view_1294.jpg,alley | shed | bin | building | garage | home | house | house exterior | pavement | pole | power line | road | row | sky | telegraph pole
41.7770113,-87.6455865,1296,street_view_1295.jpg,car | curb | house exterior | park | road | street scene | suburb | tree
41.9034349,-87.7745504,1301,street_view_1300.jpg,shed | bin | fence | garage | garage door | home | house | house exterior | power line | sky | yard
41.9496031,-87.7384441,1302,street_view_1301.jpg,alley | bin | driveway | fence | garage | garage door | home | house | house exterior | pole | power line | road | sky | telegraph pole
41.7878787,-87.7710173,1304,street_view_1303.jpg,car | driveway | home | house | house exterior | minivan | park | sky | suburb | suv | tree
41.8236935,-87.7095144,1309,street_view_1308.jpg,car | curb | house exterior | park | road | street scene | tree
41.8249542,-87.6891913,1314,street_view_1313.jpg,apartment | car | house exterior | park | road | sky | street scene | suburb | tree | white
42.0095063,-87.819656,1335,street_view_1334.jpg,bin | building | car | fence | garage | home | house | house exterior | park | siding | sky
41.6975296,-87.5373644,1338,street_view_1337.jpg,bin | car | estate | fence | home | house | house exterior | lush | pole | power line | street sign | suburb | telegraph pole | yard
41.7630245,-87.7153705,1341,street_view_1340.jpg,alley | bin | cloud | cloudy | driveway | garage | garage door | home | house | house exterior | pavement | pole | power line | road | sky | telegraph pole
41.7428552,-87.5701014,1348,street_view_1347.jpg,alley | shed | bin | building | curb | driveway | garage | garage door | home | house | house exterior | ivy | pavement | power line | road | sky
41.8536154,-87.7306071,1354,street_view_1353.jpg,building | car | drive | home | house | park | road | sky | street scene | suburb
41.9118404,-87.6462221,1356,street_view_1355.jpg,alley | apartment | bin | building | fence | garbage | pole | power line | recycling bin | telegraph pole | wire
41.923316,-87.7955599,1360,street_view_1359.jpg,car | parking lot | fill | park | parking
41.8093553,-87.638528,1362,street_view_1361.jpg,bin | car | curb | house exterior | park | pick up | road | rural | sky | suburb | suv | tree | truck
41.7699712,-87.6765512,1369,street_view_1368.jpg,shed | building | car | fence | home | house | house exterior | park | pole | power line | telegraph pole | tree | white | wire | yard
41.8496908,-87.7097188,1371,street_view_1370.jpg,alley | attach | shed | building | garage | garage door | house | pole | power line | sky | telegraph pole | wire
41.7742533,-87.6037135,1376,street_view_1375.jpg,car | curb | drive | park | road | street scene | tree | white
41.9255073,-87.7681324,1381,street_view_1380.jpg,attach | shed | building | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole
41.9391915,-87.7697184,1385,street_view_1384.jpg,attach | shed | bin | building | cloudy | container | cooler | garage | garage door | house | house exterior | pine | power line | recycling bin | roof | sky | stool | tree
41.7153935,-87.6143523,1389,street_view_1388.jpg,alley | bin | curb | driveway | garage | garage door | garbage | home | house | house exterior | pavement | pole | power line | recycling bin | road | sky | suburb
41.9518775,-87.7751944,1390,street_view_1389.jpg,alley | shed | bin | building | dirt road | driveway | garage | garbage | home | house | house exterior | pole | power line | road | rural | telegraph pole
41.7940078,-87.7301881,1391,street_view_1390.jpg,apartment | car | curb | home | house | house exterior | lamp post | park | pole | row | street scene | street sign | suburb | tree
